customer_id,customer_name,gender,age,city,country,customer_segment,order_id,order_date,shipping_date,delivery_date,order_status,product_id,product_name,product_category,sub_category,brand,supplier_name,quantity,unit_price,total_amount,discount_percentage,shipping_cost,profit,profit_margin,warehouse_location,shipping_provider,delivery_time_days,customer_rating,review_sentiment,return_flag,product_views,add_to_cart_count,conversion_rate,repeat_purchase_flag,payment_method,sales_channel
CUST2421,Kaitlyn Vaughn,male,39,Lagos,South Africa,new,ORD012329,2022-11-19,22/11/2022,11-21-2022,delivered,PROD204,Auralis Consoles,Gaming,Consoles,Auralis,GlobalTech,3,716.28,2148.84,35.02,81.29,639.74,29.77,Accra,UPS,-1,3.0,positive,no,3433,239,0.09,no,transfer,mobile_app
CUST7236,Jennifer Davila,female,62,Abuja,Ghana,VIP,ORD012330,03-15-2022,2022-03-16,2022-03-25,returned,PROD339,Auralis Gaming Accessories,Gaming,Gaming Accessories,Auralis,NextWave,5,486.51,2432.55,30.1,52.69,6.45,0.27,Accra,GIG,9,2.0,positive,yes,2164,413,0.23,no,cash,marketplace
CUST5910,Jessica Davis,F,35,Cape Town,Nigeria,returning,ORD012331,2023-03-19,2023-03-22,03-29-2023,returned,PROD192,Zentrix Cleaning,Home Appliances,Cleaning,Zentrix,GlobalTech,1,1314.35,1314.35,3.64,51.49,38.61,2.94,Lagos,GIG,7,5.0,neutral,yes,3429,117,0.03,yes,transfer,store
CUST3233,Matthew Pierce,female,39,Nairobi,Kenya,returning,ORD012332,2024-03-24,2024-03-26,03-29-2024,pending,PROD958,Zentrix Cleaning,Home Appliances,Cleaning,Zentrix,GlobalTech,4,1315.25,5261.0,45.32,52.48,340.93,6.48,LAGOS,,3,1.0,positive,Yes,1777,329,0.23,No,card,store
CUST5927,Dwayne Griffin,Female,55,lagos,Nigeria,new,ORD012333,2023-04-17,04-20-2023,04-26-2023,Returned,PROD404,NovaTech Smartphones,Electronics,Smartphones,NovaTech,NextWave,3,2081.41,6244.23,45.56,143.82,1213.33,19.43,Lagos,DHL,6,3.0,,yes,1336,141,0.22,N,wallet,mobile_app
CUST2443,Zachary Cannon,M,47,Lagos,South Africa,new,ORD012334,02-07-2023,02-12-2023,02-20-2023,returned,PROD269,Auralis Accessories,Electronics,Accessories,Auralis,PrimeSource,5,993.88,4969.4,10.12,81.16,1871.24,37.66,lagos,UPS,8,3.0,positive,yes,3541,107,0.14,no,card,mobile_app
CUST9148,Amy Leon,Male,64,lagos,South Africa,new,ORD012335,14/01/2023,2023-01-14,2023-01-17,returned,PROD892,Auralis Shoes,Fashion,Shoes,Auralis,,1,117.3,117.3,28.53,126.39,-4.88,-4.16,Accra,,3,5.0,positive,No,745,20,0.13,No,card,mobile_app
CUST3844,Jared Rivers,male,41,LAGOS,South Africa,new,ORD012336,12-12-2022,2022-12-16,12-24-2022,delivered,PROD777,NovaTech Consoles,Gaming,Consoles,NovaTech,NextWave,1,809.06,809.06,9.78,103.07,120.08,14.84,Accra,DHL,8,1.0,negative,Yes,3833,57,0.03,No,cash,store
CUST7843,Heather Salas,male,26,LAGOS,South Africa,returning,ORD012337,08/09/2023,09-08-2023,11/09/2023,pending,PROD619,HyperGrid VR,Gaming,VR,HyperGrid,,7,617.7,4323.9,41.69,63.39,-254.3,-5.88,Accra,UPS,3,5.0,,Yes,1138,183,0.62,N,transfer,marketplace
CUST4187,Chris Flowers,male,51,LAGOS,Nigeria,new,ORD012338,2024-11-08,11/11/2024,11-11-2024,delivered,PROD575,Auralis Men Wear,Fashion,Men Wear,Auralis,GlobalTech,3,211.38,634.14,9.01,74.0,6.55,1.03,Abuja,,0,5.0,positive,N,743,31,0.4,no,card,mobile_app
CUST5615,Victoria Johnson,M,30,Lagos,Kenya,returning,ORD012339,16/10/2022,2022-10-18,10-23-2022,delivered,PROD167,NovaTech Cooling,Home Appliances,Cooling,NovaTech,PrimeSource,5,932.16,4660.8,34.9,38.91,159.51,3.42,Abuja,,35,4.0,negative,no,4776,937,0.1,Y,transfer,website
CUST6266,Nicole Rush,Female,64,Abuja,Ghana,new,ORD012340,11/09/2024,2024-09-12,20/09/2024,cancelled,PROD759,OmniCore Women Wear,Fashion,Women Wear,OmniCore,,2,54.59,109.18,57.53,76.03,30.86,28.27,Accra,DHL,8,4.0,,Y,3850,613,0.05,N,transfer,marketplace
CUST8464,Christina James,male,54,Cape Town,Ghana,new,ORD012341,12/02/2024,14/02/2024,2024-02-17,Delivered,PROD461,NovaTech Gaming Accessories,Gaming,Gaming Accessories,NovaTech,,1,1059.02,1059.02,33.33,71.61,66.84,6.31,Lagos,UPS,3,1.0,negative,no,117,2,0.85,No,transfer,mobile_app
CUST3176,Bruce Werner,F,46,Abuja,South Africa,new,ORD012342,26/11/2023,28/11/2023,2023-12-04,returned,PROD392,Auralis Cooling,Home Appliances,Cooling,Auralis,,7,1054.27,7379.89,53.93,107.48,1534.48,20.79,LAGOS,DHL,6,2.0,positive,Y,2670,523,0.26,N,cash,mobile_app
CUST8796,Mark Noble,male,40,Lagos,Kenya,returning,ORD012343,28/09/2024,29/09/2024,09-28-2024,pending,PROD782,Zentrix Laptops,Electronics,Laptops,Zentrix,GlobalTech,3,877.6,2632.8,14.88,147.09,492.8,18.72,Accra,DHL,-1,,positive,Y,240,20,1.25,Y,wallet,website
CUST2126,Ashley Brown,M,60,lagos,Kenya,new,ORD012344,2022-09-11,10/09/2022,09-18-2022,Returned,PROD450,OmniCore Women Wear,Fashion,Women Wear,OmniCore,PrimeSource,5,36.58,182.9,16.35,49.38,26.53,14.51,LAGOS,DHL,8,4.0,,yes,926,14,0.54,N,wallet,store
CUST1682,Kathryn Martinez,Female,40,LAGOS,Ghana,new,ORD012345,10-11-2023,10/10/2023,19/10/2023,Returned,PROD322,HyperGrid Gaming Accessories,Gaming,Gaming Accessories,HyperGrid,,6,845.42,5072.52,7.46,102.19,1338.8,26.39,Accra,GIG,9,2.0,,no,4606,89,0.13,no,wallet,website
CUST8799,Johnny Schwartz,female,64,Cape Town,Kenya,new,ORD012346,20/02/2022,23/02/2022,04/03/2022,cancelled,PROD533,NovaTech Consoles,Gaming,Consoles,NovaTech,NextWave,5,979.55,4897.75,42.6,70.89,1500.07,30.63,Accra,FedEx,9,1.0,negative,Y,4527,644,0.11,no,cash,mobile_app
CUST9658,Timothy Cummings,Female,43,Cape Town,South Africa,new,ORD012347,2023-10-13,2023-10-17,10-18-2023,delivered,PROD520,Auralis Women Wear,Fashion,Women Wear,Auralis,GlobalTech,8,230.99,1847.92,6.31,101.5,59.95,3.24,lagos,UPS,1,2.0,,No,4335,103,0.18,N,wallet,website
CUST8115,David Jones,F,23,Accra,Nigeria,new,ORD012348,21/04/2023,21/04/2023,20/04/2023,cancelled,PROD188,Auralis VR,Gaming,VR,Auralis,NextWave,6,1111.85,6671.1,31.5,97.94,62.37,0.93,Abuja,FedEx,-1,1.0,negative,yes,4138,404,0.14,N,transfer,store
CUST6000,William Farrell,F,44,Lagos,Nigeria,returning,ORD012349,2024-04-23,25/04/2024,03/05/2024,pending,PROD249,NovaTech Cleaning,Home Appliances,Cleaning,NovaTech,SupplyHub Ltd,8,663.05,5304.4,49.85,25.37,-423.34,-7.98,LAGOS,GIG,8,,,No,335,35,2.39,no,transfer,store
CUST9477,Brandon Reeves,female,47,lagos,South Africa,new,ORD012350,2023-11-15,14/11/2023,16/11/2023,pending,PROD332,HyperGrid VR,Gaming,VR,HyperGrid,SupplyHub Ltd,7,411.65,2881.55,50.11,5.49,144.26,5.01,Accra,DHL,2,1.0,neutral,yes,3200,83,0.22,no,transfer,website
CUST3905,Donna Williams,male,55,Accra,Nigeria,new,ORD012351,07-30-2024,31/07/2024,2024-08-06,Delivered,PROD547,NovaTech VR,Gaming,VR,NovaTech,PrimeSource,8,911.17,7289.36,45.63,128.28,320.33,4.39,LAGOS,,6,1.0,negative,N,2950,559,0.27,N,wallet,store
CUST2594,Gabriela Russo,female,26,Lagos,Kenya,VIP,ORD012352,09-13-2024,2024-09-16,25/09/2024,delivered,PROD998,Auralis Men Wear,Fashion,Men Wear,Auralis,NextWave,7,184.43,1291.01,51.42,86.48,-65.39,-5.07,lagos,UPS,9,1.0,,N,954,136,0.73,yes,cash,store
CUST7195,Nicholas Craig,Female,44,Abuja,Ghana,new,ORD012353,2023-08-13,14/08/2023,17/08/2023,Returned,PROD314,OmniCore Consoles,Gaming,Consoles,OmniCore,GlobalTech,8,674.4,5395.2,28.4,112.38,1465.36,27.16,Lagos,UPS,3,,neutral,no,3698,137,0.22,No,wallet,marketplace
CUST1453,Claudia Joseph,M,19,Nairobi,Nigeria,new,ORD012354,22/10/2023,27/10/2023,05/11/2023,pending,PROD366,Auralis VR,Gaming,VR,Auralis,GlobalTech,3,492.86,1478.58,7.74,14.0,576.83,39.01,lagos,UPS,9,5.0,neutral,Y,4255,125,0.07,N,transfer,store
CUST4100,Tyler Bridges,Male,64,LAGOS,Kenya,returning,ORD012355,2024-08-09,11/08/2024,18/08/2024,returned,PROD328,Auralis Cleaning,Home Appliances,Cleaning,Auralis,PrimeSource,3,929.73,2789.19,20.16,62.47,855.37,30.67,LAGOS,GIG,7,2.0,positive,Yes,1166,157,0.26,Y,cash,store
CUST3104,Catherine Middleton,F,27,Lagos,Kenya,VIP,ORD012356,2024-12-09,11/12/2024,17/12/2024,returned,PROD996,HyperGrid Smartphones,Electronics,Smartphones,HyperGrid,PrimeSource,6,1631.06,9786.36,15.92,138.03,2643.4,27.01,Accra,UPS,6,3.0,neutral,yes,1791,206,0.34,N,card,mobile_app
CUST3240,,F,57,LAGOS,Ghana,new,ORD012357,03-14-2024,03-19-2024,03-26-2024,Delivered,PROD540,HyperGrid Cooling,Home Appliances,Cooling,HyperGrid,,7,176.07,1232.49,6.05,99.59,267.83,21.73,LAGOS,UPS,7,1.0,negative,N,2036,50,0.34,No,transfer,marketplace
CUST8615,Jodi Freeman,male,65,LAGOS,Kenya,new,ORD012358,10/09/2024,2024-09-15,18/09/2024,Returned,PROD604,OmniCore Kitchen,Home Appliances,Kitchen,OmniCore,,4,1489.42,5957.68,24.94,138.08,2041.85,34.27,LAGOS,FedEx,3,,negative,no,4766,804,0.08,N,card,store
CUST5055,Dale Baker,F,32,Nairobi,South Africa,new,ORD012359,2022-04-13,04-14-2022,2022-04-13,returned,PROD990,OmniCore Cooling,Home Appliances,Cooling,OmniCore,,8,288.11,2304.88,36.96,101.25,23.79,1.03,Lagos,UPS,-1,,negative,yes,2881,476,0.28,No,cash,store
CUST9314,Larry Mendoza,male,51,Lagos,South Africa,VIP,ORD012360,18/06/2023,06-22-2023,01/07/2023,delivered,PROD735,Auralis VR,Gaming,VR,Auralis,PrimeSource,1,720.63,720.63,56.6,13.29,156.3,21.69,Lagos,,9,1.0,,N,473,50,0.21,Yes,cash,mobile_app
CUST5140,John Shannon,Female,31,Lagos,Nigeria,VIP,ORD012361,07-06-2022,2022-07-07,12/07/2022,Delivered,PROD919,HyperGrid Accessories,Electronics,Accessories,HyperGrid,SupplyHub Ltd,1,2244.85,2244.85,48.87,56.91,-234.92,-10.46,lagos,FedEx,5,1.0,negative,No,4080,2,0.02,N,card,marketplace
CUST2419,Benjamin Whitaker,M,33,Nairobi,Kenya,VIP,ORD012362,11/08/2024,15/08/2024,2024-08-15,cancelled,PROD820,Auralis Laptops,Electronics,Laptops,Auralis,NextWave,3,2483.07,7449.21,27.03,96.46,1324.07,17.77,LAGOS,UPS,0,1.0,positive,N,2651,294,0.11,Y,cash,marketplace
CUST7156,Kenneth Evans,Female,24,Cape Town,Kenya,returning,ORD012363,22/08/2022,08-26-2022,2022-08-30,pending,PROD414,Auralis VR,Gaming,VR,Auralis,SupplyHub Ltd,7,1067.75,7474.25,55.36,136.84,1590.05,21.27,lagos,GIG,4,3.0,negative,yes,4267,424,0.16,No,cash,website
CUST8267,Justin Roth,female,62,Cape Town,Nigeria,new,ORD012364,2024-08-24,2024-08-26,04/09/2024,cancelled,PROD697,HyperGrid Cooling,Home Appliances,Cooling,HyperGrid,GlobalTech,8,275.68,2205.44,16.48,143.87,210.07,9.53,Lagos,,9,3.0,,Y,798,75,1.0,N,transfer,website
CUST5780,Stacy Brown,Female,31,Cape Town,Ghana,returning,ORD012365,04-20-2022,19/04/2022,2022-04-27,Delivered,PROD660,Zentrix Shoes,Fashion,Shoes,Zentrix,NextWave,8,197.3,1578.4,19.31,128.65,-33.45,-2.12,Abuja,FedEx,8,5.0,negative,no,4615,325,0.17,N,cash,store
CUST3186,James Hawkins,Male,33,lagos,Ghana,new,ORD012366,28/01/2022,2022-02-02,2022-02-11,Delivered,PROD142,Auralis Accessories,Electronics,Accessories,Auralis,NextWave,2,535.07,1070.14,17.97,67.38,-57.43,-5.37,LAGOS,UPS,9,3.0,,Yes,3083,97,0.06,No,cash,store
CUST2392,Erin Hansen,Male,64,lagos,Nigeria,new,ORD012367,28/10/2022,2022-10-29,05/11/2022,Returned,PROD269,Auralis Women Wear,Fashion,Women Wear,Auralis,SupplyHub Ltd,5,136.71,683.55,8.52,63.08,73.59,10.77,lagos,,7,1.0,positive,yes,3445,612,0.15,N,transfer,website
CUST1385,Karen Perez,female,51,lagos,South Africa,returning,ORD012368,17/03/2022,17/03/2022,03-23-2022,Returned,PROD966,Zentrix Kitchen,Home Appliances,Kitchen,Zentrix,PrimeSource,5,1140.92,5704.6,15.01,5.25,-128.31,-2.25,lagos,GIG,6,3.0,,No,2255,166,0.22,Y,cash,marketplace
CUST7909,Charlotte Evans,F,34,Lagos,Ghana,new,ORD012369,10-19-2023,2023-10-18,10-19-2023,pending,PROD622,HyperGrid VR,Gaming,VR,HyperGrid,GlobalTech,2,1013.87,2027.74,35.35,147.18,-241.45,-11.91,Accra,,1,5.0,neutral,N,1410,63,0.14,N,card,marketplace
CUST5143,Casey Williams,Male,34,LAGOS,Nigeria,returning,ORD012370,24/04/2023,24/04/2023,05-03-2023,Delivered,PROD539,HyperGrid Cooling,Home Appliances,Cooling,HyperGrid,SupplyHub Ltd,1,728.49,728.49,18.19,34.66,108.61,14.91,LAGOS,FedEx,9,,negative,No,1172,234,0.09,N,card,website
CUST8313,Jodi Carlson,male,62,Abuja,Ghana,returning,ORD012371,2022-04-21,2022-04-25,24/04/2022,Delivered,PROD635,HyperGrid Laptops,Electronics,Laptops,HyperGrid,NextWave,5,1000.52,5002.6,14.61,142.14,-523.65,-10.47,Abuja,,-1,1.0,negative,no,4137,737,0.12,Y,card,mobile_app
CUST2582,Mary Nunez,male,24,Lagos,Ghana,returning,ORD012372,10-26-2024,2024-10-31,11-06-2024,delivered,PROD996,Auralis Smartphones,Electronics,Smartphones,Auralis,,3,455.2,1365.6,22.3,27.55,496.65,36.37,LAGOS,UPS,6,3.0,positive,No,3506,452,0.09,N,wallet,mobile_app
CUST2822,Corey Harris,Female,41,Cape Town,Kenya,VIP,ORD012373,05-29-2024,2024-06-02,2024-06-01,Returned,PROD428,Zentrix Men Wear,Fashion,Men Wear,Zentrix,NextWave,8,294.04,2352.32,31.62,65.96,234.37,9.96,lagos,UPS,-1,3.0,neutral,N,652,44,1.23,no,transfer,website
CUST2757,Nicholas Harrison,female,21,lagos,South Africa,VIP,ORD012374,2022-05-31,2022-06-04,2022-06-09,Delivered,PROD530,Auralis Consoles,Gaming,Consoles,Auralis,PrimeSource,8,670.13,5361.04,56.69,32.41,763.67,14.24,Accra,GIG,5,5.0,negative,N,2639,199,0.3,N,transfer,mobile_app
CUST2332,Nicole Wong,female,35,Lagos,Kenya,VIP,ORD012375,09-03-2022,09-06-2022,10/09/2022,cancelled,PROD545,Auralis Laptops,Electronics,Laptops,Auralis,NextWave,8,1393.77,11150.16,3.56,33.83,2706.06,24.27,Lagos,DHL,4,1.0,,Yes,3904,599,0.2,yes,cash,marketplace
CUST8660,Alexis Wallace,Male,24,Lagos,Nigeria,VIP,ORD012376,2023-11-08,2023-11-12,11-18-2023,pending,PROD768,Zentrix Consoles,Gaming,Consoles,Zentrix,PrimeSource,8,852.52,6820.16,31.25,83.09,3.35,0.05,Lagos,GIG,6,3.0,neutral,yes,1951,225,0.41,Y,card,website
CUST3512,Thomas Foster Jr.,Male,64,LAGOS,Ghana,VIP,ORD012377,06-25-2024,06-30-2024,06-30-2024,Returned,PROD455,HyperGrid Smartphones,Electronics,Smartphones,HyperGrid,NextWave,6,1940.95,11645.7,57.8,149.76,2657.45,22.82,Accra,GIG,0,3.0,positive,N,1932,368,0.31,N,wallet,website
CUST2836,Rhonda Roberts,male,46,Abuja,Ghana,VIP,ORD012378,08-07-2023,07/08/2023,08/08/2023,Returned,PROD560,Auralis Smartphones,Electronics,Smartphones,Auralis,,7,727.65,5093.55,56.21,43.72,991.49,19.47,Lagos,UPS,1,3.0,negative,N,2750,424,0.25,no,card,mobile_app
CUST9694,Carol Frank,F,57,Abuja,Kenya,new,ORD012379,04-25-2024,2024-04-30,2024-05-05,delivered,PROD116,Auralis VR,Gaming,VR,Auralis,PrimeSource,2,604.07,1208.14,4.06,8.84,384.26,31.81,Lagos,GIG,5,2.0,,Yes,781,131,0.26,no,card,marketplace
CUST1129,Gabriel Mann,male,35,lagos,Nigeria,VIP,ORD012380,01-02-2023,01-04-2023,01-06-2023,returned,PROD570,Zentrix Gaming Accessories,Gaming,Gaming Accessories,Zentrix,GlobalTech,7,630.17,4411.19,41.0,23.06,-352.63,-7.99,Accra,,2,5.0,positive,no,3036,496,0.23,Y,card,marketplace
CUST1492,John Hess,Female,26,Abuja,South Africa,returning,ORD012381,02/09/2024,09-05-2024,2024-09-05,delivered,PROD675,Auralis Laptops,Electronics,Laptops,Auralis,SupplyHub Ltd,1,1820.52,1820.52,44.85,111.92,-136.67,-7.51,lagos,,0,,negative,yes,1255,144,0.08,No,card,mobile_app
CUST8698,,female,20,Lagos,Nigeria,new,ORD012382,2022-12-03,2022-12-03,2022-12-03,returned,PROD735,Zentrix Accessories,Electronics,Accessories,Zentrix,GlobalTech,6,619.14,3714.84,54.78,85.25,434.04,11.68,Lagos,GIG,0,,negative,No,4072,695,0.15,no,wallet,store
CUST3923,Frank Burns,M,48,Lagos,Kenya,returning,ORD012383,09-28-2024,2024-09-27,28/09/2024,delivered,PROD418,Zentrix Shoes,Fashion,Shoes,Zentrix,,1,58.88,58.88,50.32,107.97,15.06,25.58,Accra,DHL,1,,neutral,yes,3757,8,0.03,N,wallet,mobile_app
CUST4878,Michael Howell,male,58,Lagos,Kenya,returning,ORD012384,29/03/2023,2023-03-30,2023-04-09,delivered,PROD451,NovaTech Accessories,Electronics,Accessories,NovaTech,NextWave,5,1221.61,6108.05,34.15,12.85,-609.77,-9.98,Accra,GIG,10,5.0,neutral,N,2178,323,0.23,No,card,mobile_app
CUST4057,Kimberly Lynch,female,60,Nairobi,Kenya,returning,ORD012385,28/10/2022,2022-11-01,2022-11-03,Delivered,PROD960,Zentrix Cooling,Home Appliances,Cooling,Zentrix,,2,541.69,1083.38,24.51,57.04,4.33,0.4,lagos,GIG,2,3.0,,N,817,86,0.24,No,transfer,website
CUST5427,Adam Wade,F,63,lagos,Kenya,new,ORD012386,01/07/2022,07-01-2022,2022-07-04,Delivered,PROD661,Zentrix Consoles,Gaming,Consoles,Zentrix,SupplyHub Ltd,2,516.18,1032.36,29.74,101.45,-149.64,-14.49,Abuja,DHL,3,3.0,,Y,179,5,1.12,No,cash,marketplace
CUST6883,Jessica Gomez,F,30,lagos,Kenya,returning,ORD012387,04-07-2023,07/04/2023,04-10-2023,Delivered,PROD648,OmniCore Cleaning,Home Appliances,Cleaning,OmniCore,GlobalTech,5,1429.98,7149.9,56.5,124.41,2518.44,35.22,Lagos,UPS,3,1.0,,yes,1759,40,0.28,yes,wallet,store
CUST1938,Kathleen Jones,Male,63,Cape Town,Nigeria,new,ORD012388,07-20-2024,07-20-2024,26/07/2024,pending,PROD664,OmniCore Women Wear,Fashion,Women Wear,OmniCore,GlobalTech,6,41.96,251.76,51.0,21.98,0.31,0.12,Accra,GIG,6,4.0,neutral,No,4860,652,0.12,N,transfer,mobile_app
CUST8359,Annette Wiggins,female,34,LAGOS,Ghana,new,ORD012389,2023-03-08,03-07-2023,2023-03-13,delivered,PROD975,NovaTech Gaming Accessories,Gaming,Gaming Accessories,NovaTech,PrimeSource,8,216.27,1730.16,56.21,130.09,255.65,14.78,Abuja,FedEx,6,2.0,neutral,Y,4271,224,0.19,no,cash,store
CUST7466,Victoria Acosta,female,22,lagos,Ghana,VIP,ORD012390,12-03-2023,2023-12-07,2023-12-16,Delivered,PROD439,NovaTech Consoles,Gaming,Consoles,NovaTech,GlobalTech,6,748.9,4493.4,37.12,105.02,51.01,1.14,lagos,FedEx,9,1.0,negative,Y,1285,160,0.47,N,transfer,mobile_app
CUST3210,Jesus James,female,63,LAGOS,South Africa,returning,ORD012391,2024-08-21,21/08/2024,2024-08-28,delivered,PROD568,HyperGrid Accessories,Electronics,Accessories,HyperGrid,PrimeSource,6,1153.08,6918.48,39.25,110.75,2452.22,35.44,Lagos,FedEx,7,1.0,negative,yes,3916,453,0.15,yes,wallet,mobile_app
CUST3327,Adam Ward,F,45,LAGOS,Nigeria,VIP,ORD012392,24/11/2023,2023-11-27,2023-12-01,Delivered,PROD417,OmniCore Kitchen,Home Appliances,Kitchen,OmniCore,,5,1051.7,5258.5,2.13,115.93,389.35,7.4,lagos,FedEx,4,,,yes,1833,27,0.27,Y,transfer,store
CUST6485,Jamie Williams,F,57,Nairobi,Kenya,new,ORD012393,2022-09-19,2022-09-24,09-23-2022,cancelled,PROD607,OmniCore Gaming Accessories,Gaming,Gaming Accessories,OmniCore,,4,252.71,1010.84,6.18,73.09,112.04,11.08,Abuja,DHL,-1,,negative,Yes,1769,11,0.23,No,cash,website
CUST7769,Alvin Sawyer,female,53,Nairobi,South Africa,returning,ORD012394,21/03/2024,22/03/2024,30/03/2024,delivered,PROD363,HyperGrid Accessories,Electronics,Accessories,HyperGrid,PrimeSource,1,231.9,231.9,32.31,103.9,46.94,20.24,Accra,,8,4.0,,yes,1016,63,0.1,Yes,transfer,marketplace
CUST8116,Justin Alvarado,female,44,Lagos,Nigeria,new,ORD012395,08-18-2023,19/08/2023,08-24-2023,Delivered,PROD604,OmniCore Shoes,Fashion,Shoes,OmniCore,NextWave,1,219.29,219.29,36.43,114.26,41.05,18.72,LAGOS,,5,1.0,,Y,2471,456,0.04,No,transfer,mobile_app
CUST1923,James Clark,M,52,lagos,Kenya,returning,ORD012396,11-18-2022,2022-11-23,11-24-2022,cancelled,PROD309,OmniCore Gaming Accessories,Gaming,Gaming Accessories,OmniCore,,7,795.61,5569.27,42.76,147.68,1876.04,33.69,Lagos,DHL,1,3.0,neutral,N,541,71,1.29,no,transfer,website
CUST4165,Clinton Peters,Female,62,Abuja,Kenya,returning,ORD012397,2022-03-09,08/03/2022,16/03/2022,cancelled,PROD479,NovaTech Consoles,Gaming,Consoles,NovaTech,SupplyHub Ltd,3,1146.56,3439.68,19.89,114.52,160.77,4.67,Accra,GIG,8,4.0,,yes,3855,715,0.08,N,transfer,marketplace
CUST5453,Matthew Stone,F,46,Lagos,Kenya,new,ORD012398,08-21-2022,2022-08-26,08-28-2022,returned,PROD653,NovaTech Cleaning,Home Appliances,Cleaning,NovaTech,,2,846.34,1692.68,1.66,61.62,374.15,22.1,LAGOS,DHL,2,1.0,neutral,yes,1106,144,0.18,no,cash,website
CUST6448,Blake Nelson,Male,64,lagos,South Africa,returning,ORD012399,04/09/2024,2024-09-06,13/09/2024,returned,PROD637,Auralis VR,Gaming,VR,Auralis,NextWave,1,468.47,468.47,13.16,6.42,119.13,25.43,Accra,UPS,7,,positive,Y,599,83,0.17,yes,card,website
CUST6046,Kayla Dalton,Female,62,Cape Town,Ghana,returning,ORD012400,04-10-2024,11/04/2024,14/04/2024,delivered,PROD424,Zentrix VR,Gaming,VR,Zentrix,SupplyHub Ltd,1,239.08,239.08,30.39,56.37,-27.17,-11.36,lagos,UPS,3,,positive,yes,337,35,0.3,N,wallet,mobile_app
CUST3200,David Olson,F,35,Accra,Nigeria,new,ORD012401,11-15-2023,11-14-2023,21/11/2023,pending,PROD587,Zentrix Laptops,Electronics,Laptops,Zentrix,SupplyHub Ltd,8,700.72,5605.76,47.9,33.55,1971.79,35.17,Accra,,7,1.0,negative,Yes,3002,228,0.27,no,cash,mobile_app
CUST5315,Michelle Davis,M,24,Nairobi,South Africa,new,ORD012402,2023-10-21,10-23-2023,10-22-2023,Returned,PROD462,HyperGrid Cooling,Home Appliances,Cooling,HyperGrid,PrimeSource,8,915.62,7324.96,23.18,30.06,-977.96,-13.35,lagos,GIG,-1,1.0,neutral,Y,1949,47,0.41,No,transfer,marketplace
CUST7242,Andrew Jacobs,M,39,Nairobi,Kenya,returning,ORD012403,10-25-2024,10-27-2024,2024-11-03,Returned,PROD585,HyperGrid VR,Gaming,VR,HyperGrid,GlobalTech,2,972.68,1945.36,55.71,134.01,129.38,6.65,Lagos,UPS,7,3.0,negative,No,3882,116,0.05,Yes,card,marketplace
CUST4356,Jonathan Wagner,M,38,Accra,Ghana,returning,ORD012404,2024-08-15,08-16-2024,2024-08-16,Delivered,PROD661,OmniCore Cooling,Home Appliances,Cooling,OmniCore,,4,275.54,1102.16,25.28,111.62,118.8,10.78,LAGOS,GIG,0,5.0,negative,No,1618,292,0.25,yes,cash,marketplace
CUST4472,Heidi Rivera,F,59,Abuja,Nigeria,new,ORD012405,2023-12-31,05/01/2024,01-05-2024,cancelled,PROD347,OmniCore Accessories,Electronics,Accessories,OmniCore,,5,681.52,3407.6,25.99,51.28,462.87,13.58,lagos,DHL,0,2.0,negative,Yes,3498,221,0.14,no,card,website
CUST3944,Maria Wolf,female,45,Cape Town,Nigeria,new,ORD012406,2022-01-16,01-21-2022,01-26-2022,cancelled,PROD774,OmniCore Cooling,Home Appliances,Cooling,OmniCore,GlobalTech,1,812.56,812.56,8.52,33.92,229.37,28.23,Lagos,GIG,5,1.0,positive,Y,4267,481,0.02,no,wallet,store
CUST8017,Justin Obrien,male,46,Lagos,Nigeria,new,ORD012407,01/01/2023,03/01/2023,04/01/2023,cancelled,PROD218,HyperGrid Laptops,Electronics,Laptops,HyperGrid,NextWave,8,2096.72,16773.76,33.51,100.4,-1782.09,-10.62,Abuja,,1,3.0,positive,N,2254,385,0.35,N,card,website
CUST4621,Mr. William Collins,male,61,Abuja,Nigeria,returning,ORD012408,09/07/2022,2022-07-08,07-10-2022,returned,PROD708,Zentrix Women Wear,Fashion,Women Wear,Zentrix,NextWave,2,82.5,165.0,31.6,141.34,7.2,4.36,Lagos,FedEx,2,2.0,negative,Y,4519,227,0.04,No,transfer,website
CUST1074,,male,23,Nairobi,Kenya,returning,ORD012409,08-19-2022,24/08/2022,2022-08-28,Delivered,PROD714,NovaTech Laptops,Electronics,Laptops,NovaTech,NextWave,5,818.37,4091.85,32.5,108.98,966.47,23.62,Abuja,GIG,4,4.0,negative,No,1422,255,0.35,no,transfer,website
CUST1652,Kimberly Wright,F,57,Cape Town,South Africa,new,ORD012410,05/12/2022,12-04-2022,2022-12-04,cancelled,PROD747,HyperGrid Men Wear,Fashion,Men Wear,HyperGrid,GlobalTech,2,274.05,548.1,47.21,82.3,21.68,3.96,Abuja,DHL,0,1.0,,Y,1728,270,0.12,No,transfer,marketplace
CUST9658,Gina Tyler,Female,65,Nairobi,South Africa,new,ORD012411,22/09/2023,2023-09-26,03/10/2023,pending,PROD143,OmniCore VR,Gaming,VR,OmniCore,GlobalTech,2,935.07,1870.14,3.35,144.29,456.95,24.43,LAGOS,DHL,7,3.0,negative,Yes,2162,242,0.09,No,cash,website
